AD_wx (rad/s),AD_wy (rad/s),AD_wz (rad/s)
2.496756096397608306e-05,2.268104390940285577e-05,2.617896220035899002e-05
2.657463108887310861e-05,2.372006405165719026e-05,2.630472146436274000e-05
2.657463108887310861e-05,2.372006405165719026e-05,2.630472146436274000e-05
2.657463108887310861e-05,2.372006405165719026e-05,2.630472146436274000e-05
2.657463108887310861e-05,2.372006405165719026e-05,2.630472146436274000e-05
2.657463108887310861e-05,2.372006405165719026e-05,2.630472146436274000e-05
2.463140889882567254e-05,2.347491785195159405e-05,2.746754579599956179e-05
2.463140889882567254e-05,2.347491785195159405e-05,2.746754579599956179e-05
2.463140889882567254e-05,2.347491785195159405e-05,2.746754579599956179e-05
2.463140889882567254e-05,2.347491785195159405e-05,2.746754579599956179e-05
2.463140889882567254e-05,2.347491785195159405e-05,2.746754579599956179e-05
2.366969134227315613e-05,2.080448321517084170e-05,2.441918800019420984e-05
2.366969134227315613e-05,2.080448321517084170e-05,2.441918800019420984e-05
2.366969134227315613e-05,2.080448321517084170e-05,2.441918800019420984e-05
2.366969134227315613e-05,2.080448321517084170e-05,2.441918800019420984e-05
2.366969134227315613e-05,2.080448321517084170e-05,2.441918800019420984e-05
2.370201137355323692e-05,2.172189379151643636e-05,2.463055659025342251e-05
2.370201137355323692e-05,2.172189379151643636e-05,2.463055659025342251e-05
2.370201137355323692e-05,2.172189379151643636e-05,2.463055659025342251e-05
2.370201137355323692e-05,2.172189379151643636e-05,2.463055659025342251e-05
2.370201137355323692e-05,2.172189379151643636e-05,2.463055659025342251e-05
2.370201137355323692e-05,2.172189379151643636e-05,2.463055659025342251e-05
2.413916351199198182e-05,2.400302310544414326e-05,2.591042355135769748e-05
2.413916351199198182e-05,2.400302310544414326e-05,2.591042355135769748e-05
2.413916351199198182e-05,2.400302310544414326e-05,2.591042355135769748e-05
2.413916351199198182e-05,2.400302310544414326e-05,2.591042355135769748e-05
2.413916351199198182e-05,2.400302310544414326e-05,2.591042355135769748e-05
2.451463646916729317e-05,2.136861680753384372e-05,2.341650446968011429e-05
2.451463646916729317e-05,2.136861680753384372e-05,2.341650446968011429e-05
2.451463646916729317e-05,2.136861680753384372e-05,2.341650446968011429e-05
2.451463646916729317e-05,2.136861680753384372e-05,2.341650446968011429e-05
2.451463646916729317e-05,2.136861680753384372e-05,2.341650446968011429e-05
2.451463646916729317e-05,2.136861680753384372e-05,2.341650446968011429e-05
2.467897042742148183e-05,2.113837617185322559e-05,2.434526306143198704e-05
2.467897042742148183e-05,2.113837617185322559e-05,2.434526306143198704e-05
2.467897042742148183e-05,2.113837617185322559e-05,2.434526306143198704e-05
2.467897042742148183e-05,2.113837617185322559e-05,2.434526306143198704e-05
2.467897042742148183e-05,2.113837617185322559e-05,2.434526306143198704e-05
2.339645109705283316e-05,2.214366727134720031e-05,2.522153652789326135e-05
2.339645109705283316e-05,2.214366727134720031e-05,2.522153652789326135e-05
2.339645109705283316e-05,2.214366727134720031e-05,2.522153652789326135e-05
2.339645109705283316e-05,2.214366727134720031e-05,2.522153652789326135e-05
2.339645109705283316e-05,2.214366727134720031e-05,2.522153652789326135e-05
2.339645109705283316e-05,2.214366727134720031e-05,2.522153652789326135e-05
2.438194570516017431e-05,2.350708705279756775e-05,2.455157578142610738e-05
2.438194570516017431e-05,2.350708705279756775e-05,2.455157578142610738e-05
2.438194570516017431e-05,2.350708705279756775e-05,2.455157578142610738e-05
2.438194570516017431e-05,2.350708705279756775e-05,2.455157578142610738e-05
2.438194570516017431e-05,2.350708705279756775e-05,2.455157578142610738e-05
2.331822149050565371e-05,2.419738206067790029e-05,2.441731555419073517e-05
2.331822149050565371e-05,2.419738206067790029e-05,2.441731555419073517e-05
2.331822149050565371e-05,2.419738206067790029e-05,2.441731555419073517e-05
2.331822149050565371e-05,2.419738206067790029e-05,2.441731555419073517e-05
2.331822149050565371e-05,2.419738206067790029e-05,2.441731555419073517e-05
2.331822149050565371e-05,2.419738206067790029e-05,2.441731555419073517e-05
2.507168242974183370e-05,2.336264441960294349e-05,2.550422261564213238e-05
2.507168242974183370e-05,2.336264441960294349e-05,2.550422261564213238e-05
2.507168242974183370e-05,2.336264441960294349e-05,2.550422261564213238e-05
2.507168242974183370e-05,2.336264441960294349e-05,2.550422261564213238e-05
2.507168242974183370e-05,2.336264441960294349e-05,2.550422261564213238e-05
2.446203972861589530e-05,2.151440793768573807e-05,2.331718457955821863e-05
2.446203972861589530e-05,2.151440793768573807e-05,2.331718457955821863e-05
2.446203972861589530e-05,2.151440793768573807e-05,2.331718457955821863e-05
2.446203972861589530e-05,2.151440793768573807e-05,2.331718457955821863e-05
2.446203972861589530e-05,2.151440793768573807e-05,2.331718457955821863e-05
2.446203972861589530e-05,2.151440793768573807e-05,2.331718457955821863e-05
2.532235158333574038e-05,2.163212206816383392e-05,2.541269062387389172e-05
2.532235158333574038e-05,2.163212206816383392e-05,2.541269062387389172e-05
2.532235158333574038e-05,2.163212206816383392e-05,2.541269062387389172e-05
2.532235158333574038e-05,2.163212206816383392e-05,2.541269062387389172e-05
2.532235158333574038e-05,2.163212206816383392e-05,2.541269062387389172e-05
2.532235158333574038e-05,2.163212206816383392e-05,2.541269062387389172e-05
2.596365717650137044e-05,2.464316556315559014e-05,2.492556683381375230e-05
2.596365717650137044e-05,2.464316556315559014e-05,2.492556683381375230e-05
2.596365717650137044e-05,2.464316556315559014e-05,2.492556683381375230e-05
2.596365717650137044e-05,2.464316556315559014e-05,2.492556683381375230e-05
2.596365717650137044e-05,2.464316556315559014e-05,2.492556683381375230e-05
2.596365717650137044e-05,2.464316556315559014e-05,2.492556683381375230e-05
2.490523304996120191e-05,2.173350711494303876e-05,2.168845425164501656e-05
2.490523304996120191e-05,2.173350711494303876e-05,2.168845425164501656e-05
2.490523304996120191e-05,2.173350711494303876e-05,2.168845425164501656e-05
2.490523304996120191e-05,2.173350711494303876e-05,2.168845425164501656e-05
2.490523304996120191e-05,2.173350711494303876e-05,2.168845425164501656e-05
2.490523304996120191e-05,2.173350711494303876e-05,2.168845425164501656e-05
2.216073278486964680e-05,2.209421492174250439e-05,2.418360828664612583e-05
2.216073278486964680e-05,2.209421492174250439e-05,2.418360828664612583e-05
2.216073278486964680e-05,2.209421492174250439e-05,2.418360828664612583e-05
2.216073278486964680e-05,2.209421492174250439e-05,2.418360828664612583e-05
2.216073278486964680e-05,2.209421492174250439e-05,2.418360828664612583e-05
2.216073278486964680e-05,2.209421492174250439e-05,2.418360828664612583e-05
2.142757165992174829e-05,2.177433201146717617e-05,2.345800175135635503e-05
2.142757165992174829e-05,2.177433201146717617e-05,2.345800175135635503e-05
2.142757165992174829e-05,2.177433201146717617e-05,2.345800175135635503e-05
2.142757165992174829e-05,2.177433201146717617e-05,2.345800175135635503e-05
2.142757165992174829e-05,2.177433201146717617e-05,2.345800175135635503e-05
2.142757165992174829e-05,2.177433201146717617e-05,2.345800175135635503e-05
2.466162015240018300e-05,2.064240982387273413e-05,2.311507879639063777e-05
2.466162015240018300e-05,2.064240982387273413e-05,2.311507879639063777e-05
2.466162015240018300e-05,2.064240982387273413e-05,2.311507879639063777e-05
2.466162015240018300e-05,2.064240982387273413e-05,2.311507879639063777e-05
2.466162015240018300e-05,2.064240982387273413e-05,2.311507879639063777e-05
2.466162015240018300e-05,2.064240982387273413e-05,2.311507879639063777e-05
2.186843708850684544e-05,2.093672368904113157e-05,2.435996699133347764e-05
2.186843708850684544e-05,2.093672368904113157e-05,2.435996699133347764e-05
2.186843708850684544e-05,2.093672368904113157e-05,2.435996699133347764e-05
2.186843708850684544e-05,2.093672368904113157e-05,2.435996699133347764e-05
2.186843708850684544e-05,2.093672368904113157e-05,2.435996699133347764e-05
2.186843708850684544e-05,2.093672368904113157e-05,2.435996699133347764e-05
2.186843708850684544e-05,2.093672368904113157e-05,2.435996699133347764e-05
2.273812529357078097e-05,2.093576358433963351e-05,2.246707236761952311e-05
2.273812529357078097e-05,2.093576358433963351e-05,2.246707236761952311e-05
2.273812529357078097e-05,2.093576358433963351e-05,2.246707236761952311e-05
2.273812529357078097e-05,2.093576358433963351e-05,2.246707236761952311e-05
2.273812529357078097e-05,2.093576358433963351e-05,2.246707236761952311e-05
2.273812529357078097e-05,2.093576358433963351e-05,2.246707236761952311e-05
2.356176974588741199e-05,2.172838811888746827e-05,2.184446088399458980e-05
2.356176974588741199e-05,2.172838811888746827e-05,2.184446088399458980e-05
2.356176974588741199e-05,2.172838811888746827e-05,2.184446088399458980e-05
2.356176974588741199e-05,2.172838811888746827e-05,2.184446088399458980e-05
2.356176974588741199e-05,2.172838811888746827e-05,2.184446088399458980e-05
2.356176974588741199e-05,2.172838811888746827e-05,2.184446088399458980e-05
2.429397782581500426e-05,1.833607510111768578e-05,2.512719818321532047e-05
2.429397782581500426e-05,1.833607510111768578e-05,2.512719818321532047e-05
2.429397782581500426e-05,1.833607510111768578e-05,2.512719818321532047e-05
2.429397782581500426e-05,1.833607510111768578e-05,2.512719818321532047e-05
2.429397782581500426e-05,1.833607510111768578e-05,2.512719818321532047e-05
2.429397782581500426e-05,1.833607510111768578e-05,2.512719818321532047e-05
2.429397782581500426e-05,1.833607510111768578e-05,2.512719818321532047e-05
2.237096297230225156e-05,2.235768427577681483e-05,2.393662701239432922e-05
2.237096297230225156e-05,2.235768427577681483e-05,2.393662701239432922e-05
2.237096297230225156e-05,2.235768427577681483e-05,2.393662701239432922e-05
2.237096297230225156e-05,2.235768427577681483e-05,2.393662701239432922e-05
2.237096297230225156e-05,2.235768427577681483e-05,2.393662701239432922e-05
2.237096297230225156e-05,2.235768427577681483e-05,2.393662701239432922e-05
2.411077905986635630e-05,2.047936681232849913e-05,2.373536730847031356e-05
2.411077905986635630e-05,2.047936681232849913e-05,2.373536730847031356e-05
2.411077905986635630e-05,2.047936681232849913e-05,2.373536730847031356e-05
2.411077905986635630e-05,2.047936681232849913e-05,2.373536730847031356e-05
2.411077905986635630e-05,2.047936681232849913e-05,2.373536730847031356e-05
2.411077905986635630e-05,2.047936681232849913e-05,2.373536730847031356e-05
2.411077905986635630e-05,2.047936681232849913e-05,2.373536730847031356e-05
2.313522112879053203e-05,2.077234942104950883e-05,2.274330211316707295e-05
2.313522112879053203e-05,2.077234942104950883e-05,2.274330211316707295e-05
2.313522112879053203e-05,2.077234942104950883e-05,2.274330211316707295e-05
2.313522112879053203e-05,2.077234942104950883e-05,2.274330211316707295e-05
2.313522112879053203e-05,2.077234942104950883e-05,2.274330211316707295e-05
2.313522112879053203e-05,2.077234942104950883e-05,2.274330211316707295e-05
2.313522112879053203e-05,2.077234942104950883e-05,2.274330211316707295e-05
2.415094920353340476e-05,1.898567441042074022e-05,2.338158763376167005e-05
2.415094920353340476e-05,1.898567441042074022e-05,2.338158763376167005e-05
2.415094920353340476e-05,1.898567441042074022e-05,2.338158763376167005e-05
2.415094920353340476e-05,1.898567441042074022e-05,2.338158763376167005e-05
2.415094920353340476e-05,1.898567441042074022e-05,2.338158763376167005e-05
2.415094920353340476e-05,1.898567441042074022e-05,2.338158763376167005e-05
2.415094920353340476e-05,1.898567441042074022e-05,2.338158763376167005e-05
2.174930315992594295e-05,2.191323755959189993e-05,2.471424760145823449e-05
2.174930315992594295e-05,2.191323755959189993e-05,2.471424760145823449e-05
2.174930315992594295e-05,2.191323755959189993e-05,2.471424760145823449e-05
2.174930315992594295e-05,2.191323755959189993e-05,2.471424760145823449e-05
2.174930315992594295e-05,2.191323755959189993e-05,2.471424760145823449e-05
2.174930315992594295e-05,2.191323755959189993e-05,2.471424760145823449e-05
2.174930315992594295e-05,2.191323755959189993e-05,2.471424760145823449e-05
2.188915530565927324e-05,1.999854870337167996e-05,2.307499915713881044e-05
2.188915530565927324e-05,1.999854870337167996e-05,2.307499915713881044e-05
2.188915530565927324e-05,1.999854870337167996e-05,2.307499915713881044e-05
2.188915530565927324e-05,1.999854870337167996e-05,2.307499915713881044e-05
2.188915530565927324e-05,1.999854870337167996e-05,2.307499915713881044e-05
2.188915530565927324e-05,1.999854870337167996e-05,2.307499915713881044e-05
2.188915530565927324e-05,1.999854870337167996e-05,2.307499915713881044e-05
2.447820329539428060e-05,1.933539665475846414e-05,2.168695414615955851e-05
2.447820329539428060e-05,1.933539665475846414e-05,2.168695414615955851e-05
2.447820329539428060e-05,1.933539665475846414e-05,2.168695414615955851e-05
2.447820329539428060e-05,1.933539665475846414e-05,2.168695414615955851e-05
2.447820329539428060e-05,1.933539665475846414e-05,2.168695414615955851e-05
2.447820329539428060e-05,1.933539665475846414e-05,2.168695414615955851e-05
2.447820329539428060e-05,1.933539665475846414e-05,2.168695414615955851e-05
2.424958927314143611e-05,2.013029245506476884e-05,2.415647745471274989e-05
2.424958927314143611e-05,2.013029245506476884e-05,2.415647745471274989e-05
2.424958927314143611e-05,2.013029245506476884e-05,2.415647745471274989e-05
2.424958927314143611e-05,2.013029245506476884e-05,2.415647745471274989e-05
2.424958927314143611e-05,2.013029245506476884e-05,2.415647745471274989e-05
2.424958927314143611e-05,2.013029245506476884e-05,2.415647745471274989e-05
2.424958927314143611e-05,2.013029245506476884e-05,2.415647745471274989e-05
2.248074241326668174e-05,1.887219155217237309e-05,2.199862883817291792e-05
2.248074241326668174e-05,1.887219155217237309e-05,2.199862883817291792e-05
2.248074241326668174e-05,1.887219155217237309e-05,2.199862883817291792e-05
2.248074241326668174e-05,1.887219155217237309e-05,2.199862883817291792e-05
2.248074241326668174e-05,1.887219155217237309e-05,2.199862883817291792e-05
2.248074241326668174e-05,1.887219155217237309e-05,2.199862883817291792e-05
2.248074241326668174e-05,1.887219155217237309e-05,2.199862883817291792e-05
2.156927248615452320e-05,1.936041104338658806e-05,2.403661853455106023e-05
2.156927248615452320e-05,1.936041104338658806e-05,2.403661853455106023e-05
2.156927248615452320e-05,1.936041104338658806e-05,2.403661853455106023e-05
2.156927248615452320e-05,1.936041104338658806e-05,2.403661853455106023e-05
2.156927248615452320e-05,1.936041104338658806e-05,2.403661853455106023e-05
2.156927248615452320e-05,1.936041104338658806e-05,2.403661853455106023e-05
2.156927248615452320e-05,1.936041104338658806e-05,2.403661853455106023e-05
2.063599546181798546e-05,2.105607299473291808e-05,2.262778073121605448e-05
2.063599546181798546e-05,2.105607299473291808e-05,2.262778073121605448e-05
2.063599546181798546e-05,2.105607299473291808e-05,2.262778073121605448e-05
2.063599546181798546e-05,2.105607299473291808e-05,2.262778073121605448e-05
2.063599546181798546e-05,2.105607299473291808e-05,2.262778073121605448e-05
2.063599546181798546e-05,2.105607299473291808e-05,2.262778073121605448e-05
2.063599546181798546e-05,2.105607299473291808e-05,2.262778073121605448e-05
2.063599546181798546e-05,2.105607299473291808e-05,2.262778073121605448e-05
2.208969479667107180e-05,1.974240108766666860e-05,2.188176577130599140e-05
2.208969479667107180e-05,1.974240108766666860e-05,2.188176577130599140e-05
2.208969479667107180e-05,1.974240108766666860e-05,2.188176577130599140e-05
2.208969479667107180e-05,1.974240108766666860e-05,2.188176577130599140e-05
2.208969479667107180e-05,1.974240108766666860e-05,2.188176577130599140e-05
2.208969479667107180e-05,1.974240108766666860e-05,2.188176577130599140e-05
2.208969479667107180e-05,1.974240108766666860e-05,2.188176577130599140e-05
2.162752363326070202e-05,1.955867737807075724e-05,2.317079358131216853e-05
2.162752363326070202e-05,1.955867737807075724e-05,2.317079358131216853e-05
2.162752363326070202e-05,1.955867737807075724e-05,2.317079358131216853e-05
2.162752363326070202e-05,1.955867737807075724e-05,2.317079358131216853e-05
2.162752363326070202e-05,1.955867737807075724e-05,2.317079358131216853e-05
2.162752363326070202e-05,1.955867737807075724e-05,2.317079358131216853e-05
2.162752363326070202e-05,1.955867737807075724e-05,2.317079358131216853e-05
2.162752363326070202e-05,1.955867737807075724e-05,2.317079358131216853e-05
2.073146041771963108e-05,2.181137008901895183e-05,2.023310317594274901e-05
2.073146041771963108e-05,2.181137008901895183e-05,2.023310317594274901e-05
2.073146041771963108e-05,2.181137008901895183e-05,2.023310317594274901e-05
2.073146041771963108e-05,2.181137008901895183e-05,2.023310317594274901e-05
2.073146041771963108e-05,2.181137008901895183e-05,2.023310317594274901e-05
2.073146041771963108e-05,2.181137008901895183e-05,2.023310317594274901e-05
2.073146041771963108e-05,2.181137008901895183e-05,2.023310317594274901e-05
2.073146041771963108e-05,2.181137008901895183e-05,2.023310317594274901e-05
2.138519220842091136e-05,1.833919420205057426e-05,2.157468766593984735e-05
2.138519220842091136e-05,1.833919420205057426e-05,2.157468766593984735e-05
2.138519220842091136e-05,1.833919420205057426e-05,2.157468766593984735e-05
2.138519220842091136e-05,1.833919420205057426e-05,2.157468766593984735e-05
2.138519220842091136e-05,1.833919420205057426e-05,2.157468766593984735e-05
2.138519220842091136e-05,1.833919420205057426e-05,2.157468766593984735e-05
2.138519220842091136e-05,1.833919420205057426e-05,2.157468766593984735e-05
2.138519220842091136e-05,1.833919420205057426e-05,2.157468766593984735e-05
2.192309870785749028e-05,2.134569372769203125e-05,2.167396001129557746e-05
2.192309870785749028e-05,2.134569372769203125e-05,2.167396001129557746e-05
2.192309870785749028e-05,2.134569372769203125e-05,2.167396001129557746e-05
2.192309870785749028e-05,2.134569372769203125e-05,2.167396001129557746e-05
2.192309870785749028e-05,2.134569372769203125e-05,2.167396001129557746e-05
2.192309870785749028e-05,2.134569372769203125e-05,2.167396001129557746e-05
2.192309870785749028e-05,2.134569372769203125e-05,2.167396001129557746e-05
2.192309870785749028e-05,2.134569372769203125e-05,2.167396001129557746e-05
2.198710599442053098e-05,2.108763532469602660e-05,2.341365582978206694e-05
2.198710599442053098e-05,2.108763532469602660e-05,2.341365582978206694e-05
2.198710599442053098e-05,2.108763532469602660e-05,2.341365582978206694e-05
2.198710599442053098e-05,2.108763532469602660e-05,2.341365582978206694e-05
2.198710599442053098e-05,2.108763532469602660e-05,2.341365582978206694e-05
2.198710599442053098e-05,2.108763532469602660e-05,2.341365582978206694e-05
2.198710599442053098e-05,2.108763532469602660e-05,2.341365582978206694e-05
2.198710599442053098e-05,2.108763532469602660e-05,2.341365582978206694e-05
2.270632367011333414e-05,1.930341776546305987e-05,2.296504860633062138e-05
2.270632367011333414e-05,1.930341776546305987e-05,2.296504860633062138e-05
2.270632367011333414e-05,1.930341776546305987e-05,2.296504860633062138e-05
2.270632367011333414e-05,1.930341776546305987e-05,2.296504860633062138e-05
2.270632367011333414e-05,1.930341776546305987e-05,2.296504860633062138e-05
2.270632367011333414e-05,1.930341776546305987e-05,2.296504860633062138e-05
2.270632367011333414e-05,1.930341776546305987e-05,2.296504860633062138e-05
2.270632367011333414e-05,1.930341776546305987e-05,2.296504860633062138e-05
2.299054190213308931e-05,2.008831549257582855e-05,2.278056035943029352e-05
2.299054190213308931e-05,2.008831549257582855e-05,2.278056035943029352e-05
2.299054190213308931e-05,2.008831549257582855e-05,2.278056035943029352e-05
2.299054190213308931e-05,2.008831549257582855e-05,2.278056035943029352e-05
2.299054190213308931e-05,2.008831549257582855e-05,2.278056035943029352e-05
2.299054190213308931e-05,2.008831549257582855e-05,2.278056035943029352e-05
2.299054190213308931e-05,2.008831549257582855e-05,2.278056035943029352e-05
2.299054190213308931e-05,2.008831549257582855e-05,2.278056035943029352e-05
2.346163444708086464e-05,1.910009857532699528e-05,2.142976256564537541e-05
2.346163444708086464e-05,1.910009857532699528e-05,2.142976256564537541e-05
2.346163444708086464e-05,1.910009857532699528e-05,2.142976256564537541e-05
2.346163444708086464e-05,1.910009857532699528e-05,2.142976256564537541e-05
2.346163444708086464e-05,1.910009857532699528e-05,2.142976256564537541e-05
2.346163444708086464e-05,1.910009857532699528e-05,2.142976256564537541e-05
2.346163444708086464e-05,1.910009857532699528e-05,2.142976256564537541e-05
2.346163444708086464e-05,1.910009857532699528e-05,2.142976256564537541e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.225285354521247858e-05,2.012100442641888309e-05,2.342357672725386386e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
2.280892696881730024e-05,1.894486162046876305e-05,2.272383731520044692e-05
1.985090429334187962e-05,2.119147323731022719e-05,2.208801196162360914e-05
1.985090429334187962e-05,2.119147323731022719e-05,2.208801196162360914e-05
1.985090429334187962e-05,2.119147323731022719e-05,2.208801196162360914e-05
1.985090429334187962e-05,2.119147323731022719e-05,2.208801196162360914e-05
1.985090429334187962e-05,2.119147323731022719e-05,2.208801196162360914e-05
1.985090429334187962e-05,2.119147323731022719e-05,2.208801196162360914e-05
1.985090429334187962e-05,2.119147323731022719e-05,2.208801196162360914e-05
1.985090429334187962e-05,2.119147323731022719e-05,2.208801196162360914e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.220324615272876174e-05,1.842123049170453118e-05,2.291327587835878158e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
2.125708700073551048e-05,1.777320855176836109e-05,2.150090416427753089e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
1.652124898344611089e-05,2.040803970879927611e-05,2.071074993753753893e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.031528501862148140e-05,1.614715747909441768e-05,2.182179769301066839e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.072408529979695685e-05,1.770748707713281974e-05,1.924333178518330688e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.086309978916400269e-05,1.812304479557759593e-05,2.155765986214314069e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.047326629621032491e-05,1.901329904043601153e-05,2.208613241494092509e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.219055225061807146e-05,1.846006370703291426e-05,2.050541340497256845e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
2.156353150866993512e-05,1.716357639483737847e-05,2.121634281769787579e-05
